encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,breastmnist,medical,4,beans,0.9182692766189575,0.8984375,500,600,256,128,0.01,1.185676708817482,0.013115277513861656,npu:5
dinov2_b14,breastmnist,medical,4,dtd,0.7579787969589233,0.7558510303497314,500,600,256,128,0.01,1.185676708817482,0.01436002179980278,npu:5
dinov2_b14,breastmnist,medical,4,eurosat,0.9045725464820862,0.9081481695175171,500,600,256,128,0.01,1.185676708817482,0.01474236510694027,npu:5
dinov2_b14,breastmnist,medical,4,flowers102,1.0,0.9953999519348145,500,600,256,128,0.01,1.185676708817482,0.015976140275597572,npu:5
dinov2_b14,breastmnist,medical,4,food101,0.7643564343452454,0.8073999881744385,500,600,256,128,0.01,1.185676708817482,0.017312264069914818,npu:5
dinov2_b14,breastmnist,medical,4,gtsrb,0.6312684416770935,0.5275999307632446,500,600,256,128,0.01,1.185676708817482,0.016818832606077194,npu:5
dinov2_b14,breastmnist,medical,4,oxford_pets,0.9377536773681641,0.9348595142364502,500,600,256,128,0.01,1.185676708817482,0.015741577371954918,npu:5
dinov2_b14,cifar10,general_vision,0,beans,0.947115421295166,0.9375,500,600,256,128,0.01,1.2187411785125732,0.013323888182640076,npu:5
dinov2_b14,cifar10,general_vision,0,dtd,0.7473404407501221,0.7579786777496338,500,600,256,128,0.01,1.2187411785125732,0.01418464258313179,npu:5
dinov2_b14,cifar10,general_vision,0,eurosat,0.9125248193740845,0.9085184931755066,500,600,256,128,0.01,1.2187411785125732,0.015507698059082031,npu:5
dinov2_b14,cifar10,general_vision,0,flowers102,1.0,0.9958000183105469,500,600,256,128,0.01,1.2187411785125732,0.016578389331698418,npu:5
dinov2_b14,cifar10,general_vision,0,food101,0.7782179117202759,0.806999921798706,500,600,256,128,0.01,1.2187411785125732,0.01692098006606102,npu:5
dinov2_b14,cifar10,general_vision,0,gtsrb,0.6155359148979187,0.5273999571800232,500,600,256,128,0.01,1.2187411785125732,0.01788739487528801,npu:5
dinov2_b14,cifar10,general_vision,0,oxford_pets,0.9594045281410217,0.9354046583175659,500,600,256,128,0.01,1.2187411785125732,0.015233324840664864,npu:5
dinov2_b14,cifar10,general_vision,1,beans,0.9182692766189575,0.9375,500,600,256,128,0.01,1.1829032208770514,0.01355556771159172,npu:5
dinov2_b14,cifar10,general_vision,1,dtd,0.7619681358337402,0.7558510303497314,500,600,256,128,0.01,1.1829032208770514,0.01590080000460148,npu:5
dinov2_b14,cifar10,general_vision,1,eurosat,0.8976142406463623,0.9096296429634094,500,600,256,128,0.01,1.1829032208770514,0.015995386987924576,npu:5
dinov2_b14,cifar10,general_vision,1,flowers102,1.0,0.9958000183105469,500,600,256,128,0.01,1.1829032208770514,0.015524085611104965,npu:5
dinov2_b14,cifar10,general_vision,1,food101,0.7772277593612671,0.8082000017166138,500,600,256,128,0.01,1.1829032208770514,0.016669582575559616,npu:5
dinov2_b14,cifar10,general_vision,1,gtsrb,0.6165191531181335,0.5181999802589417,500,600,256,128,0.01,1.1829032208770514,0.01661251299083233,npu:5
