encoder,target_domain,metric,method,repeat,shortlist_size,empirical_recall,mean,p_lower,p_upper
resnet50,painting,brier_score,random,14,10,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,random,14,25,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,random,14,50,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,random,14,100,0.0,0.05399999999999999,0.0,0.1
resnet50,painting,brier_score,random,14,227,0.3,0.29945,0.1,0.5
resnet50,painting,brier_score,random,15,10,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,random,15,25,0.1,0.09900000000000002,0.1,0.1
resnet50,painting,brier_score,random,15,50,0.2,0.22125000000000003,0.1,0.4
resnet50,painting,brier_score,random,15,100,0.3,0.32125,0.2,0.5
resnet50,painting,brier_score,random,15,227,0.6,0.7081,0.6,0.8
resnet50,painting,brier_score,random,16,10,0.0,0.00595,0.0,0.1
resnet50,painting,brier_score,random,16,25,0.1,0.11395000000000002,0.1,0.2
resnet50,painting,brier_score,random,16,50,0.1,0.11455000000000001,0.1,0.2
resnet50,painting,brier_score,random,16,100,0.1,0.11455000000000001,0.1,0.2
resnet50,painting,brier_score,random,16,227,0.5,0.43535,0.3,0.5
resnet50,painting,brier_score,random,17,10,0.1,0.09990000000000002,0.1,0.1
resnet50,painting,brier_score,random,17,25,0.1,0.12990000000000004,0.1,0.2
resnet50,painting,brier_score,random,17,50,0.1,0.13044999999999998,0.1,0.2
resnet50,painting,brier_score,random,17,100,0.1,0.13060000000000002,0.1,0.2
resnet50,painting,brier_score,random,17,227,0.4,0.48310000000000003,0.3,0.6
resnet50,painting,brier_score,random,18,10,0.2,0.2151,0.2,0.3
resnet50,painting,brier_score,random,18,25,0.2,0.21645000000000006,0.2,0.3
resnet50,painting,brier_score,random,18,50,0.2,0.21645000000000006,0.2,0.3
resnet50,painting,brier_score,random,18,100,0.5,0.5160999999999999,0.4,0.7
resnet50,painting,brier_score,random,18,227,0.6,0.5969000000000001,0.4,0.8
resnet50,painting,brier_score,random,19,10,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,random,19,25,0.0,0.025049999999999996,0.0,0.1
resnet50,painting,brier_score,random,19,50,0.0,0.0256,0.0,0.1
resnet50,painting,brier_score,random,19,100,0.1,0.17735000000000004,0.1,0.3
resnet50,painting,brier_score,random,19,227,0.7,0.75225,0.6,0.9
resnet50,painting,brier_score,second_moment_mmd,-1,10,0.3,0.28009999999999996,0.2,0.4
resnet50,painting,brier_score,second_moment_mmd,-1,25,0.5,0.48795,0.4,0.6
resnet50,painting,brier_score,second_moment_mmd,-1,50,0.7,0.6904999999999999,0.6,0.8
resnet50,painting,brier_score,second_moment_mmd,-1,100,0.8,0.8610500000000001,0.7,1.0
resnet50,painting,brier_score,second_moment_mmd,-1,227,1.0,0.99995,1.0,1.0
resnet50,painting,brier_score,target_a,-1,10,0.4,0.37770000000000004,0.3,0.5
resnet50,painting,brier_score,target_a,-1,25,0.7,0.6878,0.6,0.8
resnet50,painting,brier_score,target_a,-1,50,0.7,0.7879,0.6,0.9
resnet50,painting,brier_score,target_a,-1,100,0.8,0.8626500000000001,0.7,1.0
resnet50,painting,brier_score,target_a,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,brier_score,target_energy,-1,10,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,target_energy,-1,25,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,target_energy,-1,50,0.0,0.0,0.0,0.0
resnet50,painting,brier_score,target_energy,-1,100,0.0,0.0027,0.0,0.1
resnet50,painting,brier_score,target_energy,-1,227,0.1,0.09060000000000001,0.0,0.2
resnet50,painting,squared_loss,bayesian_d,-1,10,0.1,0.10575000000000001,0.0,0.2
resnet50,painting,squared_loss,bayesian_d,-1,25,0.3,0.31764999999999993,0.2,0.5
resnet50,painting,squared_loss,bayesian_d,-1,50,0.5,0.5143,0.4,0.7
resnet50,painting,squared_loss,bayesian_d,-1,100,0.9,0.9154500000000002,0.9,1.0
resnet50,painting,squared_loss,bayesian_d,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,squared_loss,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,domain_balance,-1,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,domain_balance,-1,50,0.1,0.06885,0.0,0.1
resnet50,painting,squared_loss,domain_balance,-1,100,0.2,0.16665000000000002,0.1,0.2
resnet50,painting,squared_loss,domain_balance,-1,227,0.5,0.44950000000000007,0.3,0.5
resnet50,painting,squared_loss,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,dpp_subspace,-1,50,0.1,0.10920000000000002,0.1,0.2
resnet50,painting,squared_loss,dpp_subspace,-1,100,0.5,0.5264,0.4,0.7
resnet50,painting,squared_loss,dpp_subspace,-1,227,1.0,0.9858000000000001,0.9,1.0
resnet50,painting,squared_loss,merged_effective_rank,-1,10,0.1,0.10575000000000001,0.0,0.2
resnet50,painting,squared_loss,merged_effective_rank,-1,25,0.3,0.31764999999999993,0.2,0.5
resnet50,painting,squared_loss,merged_effective_rank,-1,50,0.5,0.5143,0.4,0.7
resnet50,painting,squared_loss,merged_effective_rank,-1,100,0.9,0.9154500000000002,0.9,1.0
resnet50,painting,squared_loss,merged_effective_rank,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,squared_loss,random,0,10,0.1,0.0903,0.0,0.1
resnet50,painting,squared_loss,random,0,25,0.1,0.0903,0.0,0.1
resnet50,painting,squared_loss,random,0,50,0.1,0.0903,0.0,0.1
resnet50,painting,squared_loss,random,0,100,0.2,0.16070000000000004,0.1,0.2
resnet50,painting,squared_loss,random,0,227,0.3,0.2835,0.2,0.4
resnet50,painting,squared_loss,random,1,10,0.1,0.08455000000000001,0.0,0.1
resnet50,painting,squared_loss,random,1,25,0.2,0.18275000000000002,0.1,0.2
resnet50,painting,squared_loss,random,1,50,0.2,0.19195000000000004,0.1,0.3
resnet50,painting,squared_loss,random,1,100,0.3,0.30494999999999994,0.2,0.4
resnet50,painting,squared_loss,random,1,227,0.6,0.6213499999999998,0.5,0.8
resnet50,painting,squared_loss,random,2,10,0.1,0.10000000000000002,0.1,0.1
resnet50,painting,squared_loss,random,2,25,0.1,0.11265000000000001,0.1,0.2
resnet50,painting,squared_loss,random,2,50,0.2,0.22555,0.2,0.3
resnet50,painting,squared_loss,random,2,100,0.3,0.32489999999999997,0.3,0.4
resnet50,painting,squared_loss,random,2,227,0.5,0.49325,0.4,0.6
resnet50,painting,squared_loss,random,3,10,0.0,0.00125,0.0,0.0
resnet50,painting,squared_loss,random,3,25,0.0,0.00125,0.0,0.0
resnet50,painting,squared_loss,random,3,50,0.0,0.01075,0.0,0.1
resnet50,painting,squared_loss,random,3,100,0.1,0.09565,0.0,0.2
resnet50,painting,squared_loss,random,3,227,0.4,0.37925,0.3,0.5
resnet50,painting,squared_loss,random,4,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,4,25,0.0,0.01075,0.0,0.1
resnet50,painting,squared_loss,random,4,50,0.1,0.09530000000000001,0.0,0.2
resnet50,painting,squared_loss,random,4,100,0.2,0.17365000000000003,0.1,0.2
resnet50,painting,squared_loss,random,4,227,0.5,0.48535,0.4,0.6
resnet50,painting,squared_loss,random,5,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,5,25,0.0,0.02185,0.0,0.2
resnet50,painting,squared_loss,random,5,50,0.1,0.12120000000000002,0.1,0.3
resnet50,painting,squared_loss,random,5,100,0.2,0.21975000000000006,0.2,0.4
resnet50,painting,squared_loss,random,5,227,0.4,0.43100000000000005,0.3,0.6
resnet50,painting,squared_loss,random,6,10,0.0,0.0187,0.0,0.1
resnet50,painting,squared_loss,random,6,25,0.0,0.0187,0.0,0.1
resnet50,painting,squared_loss,random,6,50,0.1,0.08820000000000001,0.0,0.2
resnet50,painting,squared_loss,random,6,100,0.1,0.08820000000000001,0.0,0.2
resnet50,painting,squared_loss,random,6,227,0.8,0.77635,0.7,0.8
resnet50,painting,squared_loss,random,7,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,7,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,7,50,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,7,100,0.1,0.08430000000000001,0.0,0.2
resnet50,painting,squared_loss,random,7,227,0.4,0.36340000000000006,0.2,0.5
resnet50,painting,squared_loss,random,8,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,8,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,8,50,0.0,0.01575,0.0,0.1
resnet50,painting,squared_loss,random,8,100,0.2,0.22495000000000004,0.2,0.3
resnet50,painting,squared_loss,random,8,227,0.5,0.52685,0.4,0.6
resnet50,painting,squared_loss,random,9,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,9,25,0.1,0.11420000000000002,0.1,0.2
resnet50,painting,squared_loss,random,9,50,0.1,0.11420000000000002,0.1,0.2
resnet50,painting,squared_loss,random,9,100,0.2,0.19350000000000003,0.1,0.3
resnet50,painting,squared_loss,random,9,227,0.5,0.4929,0.4,0.6
resnet50,painting,squared_loss,random,10,10,0.1,0.09780000000000001,0.1,0.1
resnet50,painting,squared_loss,random,10,25,0.1,0.09780000000000001,0.1,0.1
resnet50,painting,squared_loss,random,10,50,0.2,0.19715000000000005,0.1,0.2
resnet50,painting,squared_loss,random,10,100,0.3,0.2990999999999999,0.2,0.4
resnet50,painting,squared_loss,random,10,227,0.3,0.31329999999999997,0.2,0.4
resnet50,painting,squared_loss,random,11,10,0.1,0.09960000000000002,0.1,0.1
resnet50,painting,squared_loss,random,11,25,0.1,0.10025000000000002,0.1,0.1
resnet50,painting,squared_loss,random,11,50,0.1,0.12210000000000003,0.1,0.3
resnet50,painting,squared_loss,random,11,100,0.2,0.22120000000000004,0.2,0.4
resnet50,painting,squared_loss,random,11,227,0.4,0.44425000000000003,0.4,0.6
resnet50,painting,squared_loss,random,12,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,12,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,12,50,0.0,0.0018000000000000002,0.0,0.0
resnet50,painting,squared_loss,random,12,100,0.0,0.01195,0.0,0.1
resnet50,painting,squared_loss,random,12,227,0.5,0.49955000000000005,0.4,0.6
resnet50,painting,squared_loss,random,13,10,0.0,0.00065,0.0,0.0
resnet50,painting,squared_loss,random,13,25,0.0,0.00065,0.0,0.0
resnet50,painting,squared_loss,random,13,50,0.0,0.009850000000000001,0.0,0.1
resnet50,painting,squared_loss,random,13,100,0.2,0.20130000000000003,0.1,0.3
resnet50,painting,squared_loss,random,13,227,0.5,0.4967,0.4,0.6
resnet50,painting,squared_loss,random,14,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,14,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,14,50,0.1,0.09820000000000002,0.1,0.1
resnet50,painting,squared_loss,random,14,100,0.2,0.18575000000000003,0.1,0.3
resnet50,painting,squared_loss,random,14,227,0.5,0.46845000000000003,0.3,0.6
resnet50,painting,squared_loss,random,15,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,15,25,0.0,0.009200000000000002,0.0,0.1
resnet50,painting,squared_loss,random,15,50,0.2,0.23635000000000003,0.2,0.3
resnet50,painting,squared_loss,random,15,100,0.4,0.43455000000000005,0.4,0.5
resnet50,painting,squared_loss,random,15,227,0.7,0.7158499999999999,0.7,0.8
resnet50,painting,squared_loss,random,16,10,0.1,0.09820000000000002,0.1,0.1
resnet50,painting,squared_loss,random,16,25,0.2,0.21085,0.2,0.3
resnet50,painting,squared_loss,random,16,50,0.4,0.39320000000000005,0.3,0.5
resnet50,painting,squared_loss,random,16,100,0.4,0.39320000000000005,0.3,0.5
resnet50,painting,squared_loss,random,16,227,0.6,0.6035499999999998,0.5,0.7
resnet50,painting,squared_loss,random,17,10,0.0,0.0095,0.0,0.1
resnet50,painting,squared_loss,random,17,25,0.1,0.10950000000000003,0.1,0.2
resnet50,painting,squared_loss,random,17,50,0.2,0.19405000000000003,0.1,0.3
resnet50,painting,squared_loss,random,17,100,0.3,0.2918499999999999,0.2,0.4
resnet50,painting,squared_loss,random,17,227,0.4,0.4172000000000001,0.3,0.5
resnet50,painting,squared_loss,random,18,10,0.0,0.023700000000000002,0.0,0.1
resnet50,painting,squared_loss,random,18,25,0.0,0.024050000000000002,0.0,0.1
resnet50,painting,squared_loss,random,18,50,0.0,0.024050000000000002,0.0,0.1
resnet50,painting,squared_loss,random,18,100,0.4,0.4140500000000001,0.3,0.5
resnet50,painting,squared_loss,random,18,227,0.8,0.7842,0.7,0.9
resnet50,painting,squared_loss,random,19,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,19,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,random,19,50,0.1,0.08455000000000001,0.0,0.1
resnet50,painting,squared_loss,random,19,100,0.2,0.18310000000000004,0.1,0.2
resnet50,painting,squared_loss,random,19,227,0.5,0.5196,0.4,0.7
resnet50,painting,squared_loss,second_moment_mmd,-1,10,0.2,0.19545000000000004,0.1,0.2
resnet50,painting,squared_loss,second_moment_mmd,-1,25,0.5,0.49495000000000006,0.4,0.6
resnet50,painting,squared_loss,second_moment_mmd,-1,50,0.7,0.6824999999999999,0.6,0.8
resnet50,painting,squared_loss,second_moment_mmd,-1,100,0.9,0.9154500000000002,0.9,1.0
resnet50,painting,squared_loss,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,squared_loss,target_a,-1,10,0.3,0.28574999999999995,0.2,0.3
resnet50,painting,squared_loss,target_a,-1,25,0.5,0.51365,0.4,0.7
resnet50,painting,squared_loss,target_a,-1,50,0.8,0.8154000000000002,0.8,0.9
resnet50,painting,squared_loss,target_a,-1,100,1.0,1.0,1.0,1.0
resnet50,painting,squared_loss,target_a,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,squared_loss,target_energy,-1,10,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,target_energy,-1,25,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,target_energy,-1,50,0.0,0.0,0.0,0.0
resnet50,painting,squared_loss,target_energy,-1,100,0.1,0.06885,0.0,0.1
resnet50,painting,squared_loss,target_energy,-1,227,0.3,0.28085000000000004,0.2,0.4
resnet50,painting,nll,bayesian_d,-1,10,0.2,0.2744,0.2,0.4
resnet50,painting,nll,bayesian_d,-1,25,0.6,0.7245999999999999,0.6,0.9
resnet50,painting,nll,bayesian_d,-1,50,0.7,0.79295,0.7,1.0
resnet50,painting,nll,bayesian_d,-1,100,0.7,0.8238000000000002,0.7,1.0
resnet50,painting,nll,bayesian_d,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,nll,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,domain_balance,-1,25,0.0,0.0,0.0,0.0
resnet50,painting,nll,domain_balance,-1,50,0.0,0.0002,0.0,0.0
resnet50,painting,nll,domain_balance,-1,100,0.0,0.00025,0.0,0.0
resnet50,painting,nll,domain_balance,-1,227,0.0,0.00025,0.0,0.0
resnet50,painting,nll,dpp_subspace,-1,10,0.3,0.17620000000000002,0.0,0.3
resnet50,painting,nll,dpp_subspace,-1,25,0.4,0.2445,0.0,0.4
resnet50,painting,nll,dpp_subspace,-1,50,0.6,0.44445,0.2,0.6
resnet50,painting,nll,dpp_subspace,-1,100,0.9,0.7968000000000001,0.6,0.9
resnet50,painting,nll,dpp_subspace,-1,227,1.0,0.9995499999999999,1.0,1.0
resnet50,painting,nll,merged_effective_rank,-1,10,0.2,0.2744,0.2,0.4
resnet50,painting,nll,merged_effective_rank,-1,25,0.6,0.7245999999999999,0.6,0.9
resnet50,painting,nll,merged_effective_rank,-1,50,0.7,0.79295,0.7,1.0
resnet50,painting,nll,merged_effective_rank,-1,100,0.7,0.8238000000000002,0.7,1.0
resnet50,painting,nll,merged_effective_rank,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,nll,random,0,10,0.1,0.09930000000000001,0.1,0.1
resnet50,painting,nll,random,0,25,0.1,0.09930000000000001,0.1,0.1
resnet50,painting,nll,random,0,50,0.1,0.09930000000000001,0.1,0.1
resnet50,painting,nll,random,0,100,0.2,0.16380000000000003,0.1,0.2
resnet50,painting,nll,random,0,227,0.5,0.43110000000000004,0.3,0.6
resnet50,painting,nll,random,1,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,1,25,0.0,0.02525,0.0,0.1
resnet50,painting,nll,random,1,50,0.1,0.1252,0.1,0.2
resnet50,painting,nll,random,1,100,0.2,0.24990000000000004,0.2,0.4
resnet50,painting,nll,random,1,227,0.7,0.6336499999999998,0.5,0.8
resnet50,painting,nll,random,2,10,0.1,0.10000000000000002,0.1,0.1
resnet50,painting,nll,random,2,25,0.2,0.19275000000000003,0.1,0.3
resnet50,painting,nll,random,2,50,0.2,0.23770000000000002,0.1,0.4
resnet50,painting,nll,random,2,100,0.2,0.23770000000000002,0.1,0.4
resnet50,painting,nll,random,2,227,0.6,0.6271999999999999,0.5,0.7
resnet50,painting,nll,random,3,10,0.0,0.02545,0.0,0.1
resnet50,painting,nll,random,3,25,0.0,0.02545,0.0,0.1
resnet50,painting,nll,random,3,50,0.1,0.12545,0.1,0.2
resnet50,painting,nll,random,3,100,0.1,0.15095000000000006,0.1,0.3
resnet50,painting,nll,random,3,227,0.4,0.49575,0.4,0.7
resnet50,painting,nll,random,4,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,4,25,0.1,0.09995000000000001,0.1,0.1
resnet50,painting,nll,random,4,50,0.1,0.09995000000000001,0.1,0.1
resnet50,painting,nll,random,4,100,0.3,0.2936999999999999,0.2,0.4
resnet50,painting,nll,random,4,227,0.4,0.4252,0.3,0.6
resnet50,painting,nll,random,5,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,5,25,0.2,0.1887,0.1,0.3
resnet50,painting,nll,random,5,50,0.3,0.28864999999999996,0.2,0.4
resnet50,painting,nll,random,5,100,0.4,0.36195,0.2,0.5
resnet50,painting,nll,random,5,227,0.6,0.6061999999999999,0.5,0.7
resnet50,painting,nll,random,6,10,0.0,0.00045000000000000004,0.0,0.0
resnet50,painting,nll,random,6,25,0.0,0.0052000000000000015,0.0,0.1
resnet50,painting,nll,random,6,50,0.1,0.09495000000000002,0.0,0.2
resnet50,painting,nll,random,6,100,0.4,0.3068,0.1,0.4
resnet50,painting,nll,random,6,227,0.8,0.7722,0.7,0.8
resnet50,painting,nll,random,7,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,7,25,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,7,50,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,7,100,0.1,0.12650000000000003,0.1,0.2
resnet50,painting,nll,random,7,227,0.2,0.23955,0.1,0.4
resnet50,painting,nll,random,8,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,8,25,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,8,50,0.0,0.00045000000000000004,0.0,0.0
resnet50,painting,nll,random,8,100,0.1,0.10330000000000002,0.1,0.2
resnet50,painting,nll,random,8,227,0.2,0.24585,0.1,0.4
resnet50,painting,nll,random,9,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,9,25,0.2,0.20040000000000002,0.2,0.2
resnet50,painting,nll,random,9,50,0.2,0.20040000000000002,0.2,0.2
resnet50,painting,nll,random,9,100,0.4,0.3903000000000001,0.3,0.5
resnet50,painting,nll,random,9,227,0.9,0.8620000000000002,0.7,1.0
resnet50,painting,nll,random,10,10,0.0,0.00015000000000000001,0.0,0.0
resnet50,painting,nll,random,10,25,0.0,0.00015000000000000001,0.0,0.0
resnet50,painting,nll,random,10,50,0.0,0.00015000000000000001,0.0,0.0
resnet50,painting,nll,random,10,100,0.1,0.14505000000000004,0.1,0.2
resnet50,painting,nll,random,10,227,0.1,0.14550000000000002,0.1,0.2
resnet50,painting,nll,random,11,10,0.0,0.02705,0.0,0.1
resnet50,painting,nll,random,11,25,0.0,0.02705,0.0,0.1
resnet50,painting,nll,random,11,50,0.1,0.15145000000000003,0.1,0.3
resnet50,painting,nll,random,11,100,0.2,0.25645000000000007,0.2,0.4
resnet50,painting,nll,random,11,227,0.6,0.6174999999999999,0.5,0.7
resnet50,painting,nll,random,12,10,0.1,0.07695,0.0,0.1
resnet50,painting,nll,random,12,25,0.1,0.07695,0.0,0.1
resnet50,painting,nll,random,12,50,0.2,0.20240000000000002,0.1,0.3
resnet50,painting,nll,random,12,100,0.4,0.33735,0.2,0.5
resnet50,painting,nll,random,12,227,0.7,0.6386499999999998,0.5,0.8
resnet50,painting,nll,random,13,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,13,25,0.1,0.10040000000000002,0.1,0.1
resnet50,painting,nll,random,13,50,0.3,0.2353,0.2,0.3
resnet50,painting,nll,random,13,100,0.4,0.36175,0.3,0.5
resnet50,painting,nll,random,13,227,0.7,0.68365,0.6,0.8
resnet50,painting,nll,random,14,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,14,25,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,14,50,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,14,100,0.1,0.06849999999999999,0.0,0.1
resnet50,painting,nll,random,14,227,0.5,0.34985000000000005,0.2,0.5
resnet50,painting,nll,random,15,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,15,25,0.1,0.09995000000000001,0.1,0.1
resnet50,painting,nll,random,15,50,0.1,0.17395000000000005,0.1,0.3
resnet50,painting,nll,random,15,100,0.2,0.27395,0.2,0.4
resnet50,painting,nll,random,15,227,0.7,0.7265,0.6,0.9
resnet50,painting,nll,random,16,10,0.0,0.00475,0.0,0.1
resnet50,painting,nll,random,16,25,0.1,0.12920000000000004,0.1,0.2
resnet50,painting,nll,random,16,50,0.1,0.12925000000000003,0.1,0.2
resnet50,painting,nll,random,16,100,0.1,0.12925000000000003,0.1,0.2
resnet50,painting,nll,random,16,227,0.4,0.4259000000000001,0.3,0.5
resnet50,painting,nll,random,17,10,0.1,0.10000000000000002,0.1,0.1
resnet50,painting,nll,random,17,25,0.1,0.1029,0.1,0.2
resnet50,painting,nll,random,17,50,0.1,0.1029,0.1,0.2
resnet50,painting,nll,random,17,100,0.1,0.10295000000000001,0.1,0.2
resnet50,painting,nll,random,17,227,0.6,0.5085999999999999,0.4,0.6
resnet50,painting,nll,random,18,10,0.2,0.20040000000000002,0.2,0.2
resnet50,painting,nll,random,18,25,0.2,0.20065000000000002,0.2,0.2
resnet50,painting,nll,random,18,50,0.2,0.20065000000000002,0.2,0.2
resnet50,painting,nll,random,18,100,0.4,0.43000000000000005,0.4,0.6
resnet50,painting,nll,random,18,227,0.4,0.49965,0.4,0.7
resnet50,painting,nll,random,19,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,random,19,25,0.1,0.03495,0.0,0.1
resnet50,painting,nll,random,19,50,0.1,0.03495,0.0,0.1
resnet50,painting,nll,random,19,100,0.3,0.20345000000000005,0.1,0.3
resnet50,painting,nll,random,19,227,0.9,0.8018500000000002,0.6,0.9
resnet50,painting,nll,second_moment_mmd,-1,10,0.2,0.29569999999999996,0.2,0.5
resnet50,painting,nll,second_moment_mmd,-1,25,0.4,0.52425,0.4,0.7
resnet50,painting,nll,second_moment_mmd,-1,50,0.6,0.7248499999999999,0.6,0.9
resnet50,painting,nll,second_moment_mmd,-1,100,0.7,0.8238000000000002,0.7,1.0
resnet50,painting,nll,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,nll,target_a,-1,10,0.3,0.39490000000000003,0.3,0.6
resnet50,painting,nll,target_a,-1,25,0.6,0.7246499999999999,0.6,0.9
resnet50,painting,nll,target_a,-1,50,0.7,0.7965000000000001,0.7,1.0
resnet50,painting,nll,target_a,-1,100,0.7,0.8238000000000002,0.7,1.0
resnet50,painting,nll,target_a,-1,227,1.0,1.0,1.0,1.0
resnet50,painting,nll,target_energy,-1,10,0.0,0.0,0.0,0.0
resnet50,painting,nll,target_energy,-1,25,0.0,0.0,0.0,0.0
