config,construction_seed,overlap,budget,method,replicate,selected,selection_seconds,metric_seconds,preprocessing_seconds,merged_reff,unique_families,duplicate_count
seed20260831_overlap0.50_k5,20260831,0.5,5,random,73,bloodmnist|cifar100__overlap_050|cifar10__overlap_050|fashion_mnist|organsmnist,3.4884121268987656e-05,0.32869027368724346,8.952665718272328,633.8977860820199,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,74,cifar10|cifar10__overlap_050|organcmnist__overlap_050|pneumoniamnist|stl10,3.4884121268987656e-05,0.3260040432214737,8.952665718272328,615.0000437678896,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,75,cifar100_coarse|dermamnist|octmnist|organcmnist|retinamnist,3.4884121268987656e-05,0.3271818794310093,8.952665718272328,506.8831960575971,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,76,breastmnist|cifar100_coarse__overlap_050|cifar10__overlap_050|fashion_mnist|retinamnist,3.4884121268987656e-05,0.33090309239923954,8.952665718272328,575.6127568507152,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,77,cifar100|mnist|octmnist|pathmnist|retinamnist,3.4884121268987656e-05,0.3236581049859524,8.952665718272328,493.4917086636381,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,78,breastmnist|cifar100_coarse__overlap_050|fashion_mnist|organcmnist__overlap_050|tissuemnist,3.4884121268987656e-05,0.32636356353759766,8.952665718272328,556.989431222146,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,79,cifar100|cifar10__overlap_050|dermamnist|semeion|usps,3.4884121268987656e-05,0.3235638365149498,8.952665718272328,542.682987934876,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,80,bloodmnist|cifar10|cifar10__overlap_050|stl10|tiny_imagenet,3.4884121268987656e-05,0.3198074921965599,8.952665718272328,682.6489325866088,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,81,cifar100_coarse__overlap_050|dermamnist|organcmnist__overlap_050|pneumoniamnist|rendered_sst2,3.4884121268987656e-05,0.32302127592265606,8.952665718272328,480.6821165122626,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,82,cifar100_coarse|organcmnist|organcmnist__overlap_050|semeion|svhn,3.4884121268987656e-05,0.32417540811002254,8.952665718272328,519.3898266741764,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,83,cifar100_coarse|cifar100_coarse__overlap_050|octmnist|organamnist|tiny_imagenet__overlap_050,3.4884121268987656e-05,0.3220380712300539,8.952665718272328,623.8221008716974,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,84,cifar100|organamnist|organsmnist|stl10|tissuemnist,3.4884121268987656e-05,0.3230357728898525,8.952665718272328,649.6759390296868,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,85,bloodmnist|mnist|octmnist|pathmnist|pneumoniamnist,3.4884121268987656e-05,0.3258251342922449,8.952665718272328,445.2513783391577,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,86,cifar100|organcmnist|organcmnist__overlap_050|rendered_sst2|svhn,3.4884121268987656e-05,0.32239398173987865,8.952665718272328,478.21972765095023,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,87,cifar100|cifar100__overlap_050|cifar10__overlap_050|retinamnist|tiny_imagenet,3.4884121268987656e-05,0.32253285124897957,8.952665718272328,638.8805534338162,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,88,cifar100|cifar100__overlap_050|organamnist|stl10|tiny_imagenet,3.4884121268987656e-05,0.32240171171724796,8.952665718272328,708.9063563858988,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,89,fashion_mnist|octmnist|rendered_sst2|stl10__overlap_050|usps,3.4884121268987656e-05,0.3277424518018961,8.952665718272328,466.39134299714584,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,90,breastmnist|cifar10__overlap_050|stl10__overlap_050|svhn|tiny_imagenet__overlap_050,3.4884121268987656e-05,0.3294976279139519,8.952665718272328,702.1708513359267,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,91,dermamnist|fashion_mnist|organamnist|pneumoniamnist|tissuemnist,3.4884121268987656e-05,0.32744381949305534,8.952665718272328,484.73837394184176,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,92,organcmnist__overlap_050|organsmnist|pathmnist|stl10|usps,3.4884121268987656e-05,0.3292891476303339,8.952665718272328,565.6491859302059,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,93,cifar10|cifar10__overlap_050|fashion_mnist|pneumoniamnist|usps,3.4884121268987656e-05,0.3222433589398861,8.952665718272328,511.0836524135285,4,1
seed20260831_overlap0.50_k5,20260831,0.5,5,random,94,cifar100__overlap_050|cifar100_coarse__overlap_050|mnist|rendered_sst2|tiny_imagenet__overlap_050,3.4884121268987656e-05,0.3262939341366291,8.952665718272328,617.6135004585972,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,95,cifar100_coarse__overlap_050|organcmnist|pathmnist|svhn|tissuemnist,3.4884121268987656e-05,0.32954239659011364,8.952665718272328,563.0380020698005,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,96,cifar10__overlap_050|mnist|rendered_sst2|stl10__overlap_050|svhn,3.4884121268987656e-05,0.32444097101688385,8.952665718272328,562.1765501362379,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,97,cifar100__overlap_050|cifar100_coarse__overlap_050|octmnist|organsmnist|svhn,3.4884121268987656e-05,0.3249840494245291,8.952665718272328,614.2759292363043,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,98,bloodmnist|cifar100__overlap_050|pathmnist|rendered_sst2|semeion,3.4884121268987656e-05,0.3239171989262104,8.952665718272328,442.62423130076644,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,random,99,cifar100_coarse__overlap_050|cifar10__overlap_050|octmnist|semeion|tiny_imagenet,3.4884121268987656e-05,0.3281516022980213,8.952665718272328,644.9592253819025,5,0
seed20260831_overlap0.50_k5,20260831,0.5,5,rank_only,-1,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050,5.410052835941315e-05,0.3791125472635031,8.952665718272328,685.9876905442306,3,2
seed20260831_overlap0.75_k3,20260831,0.75,3,collapse,-1,tiny_imagenet__overlap_075|stl10__overlap_075|tiny_imagenet,7.722757643088698,0.0897489357739687,7.067015925422311,424.75967972785674,2,1
seed20260831_overlap0.75_k3,20260831,0.75,3,dpp_centroid,-1,tiny_imagenet__overlap_075|stl10__overlap_075|svhn,0.003851821646094322,0.09314664825797081,7.067015925422311,505.59627687556883,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,dpp_sample_nn,-1,tiny_imagenet__overlap_075|stl10__overlap_075|cifar100_coarse__overlap_075,0.0034857001155614853,0.09450316242873669,7.067015925422311,547.9396056355338,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,dpp_subspace,-1,tiny_imagenet__overlap_075|stl10__overlap_075|cifar100_coarse__overlap_075,0.003596290946006775,0.09400058910250664,7.067015925422311,547.9396056355338,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,facility_centroid,-1,cifar100_coarse__overlap_075|organsmnist|stl10,0.0007537920027971268,0.09450424462556839,7.067015925422311,492.9433568043154,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,facility_sample_nn,-1,organcmnist__overlap_075|stl10|cifar100__overlap_075,0.0006447918713092804,0.09468752332031727,7.067015925422311,490.2145745210056,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,facility_subspace,-1,cifar100_coarse__overlap_075|organcmnist__overlap_075|stl10,0.0006524417549371719,0.09317048825323582,7.067015925422311,493.13074899833987,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,family_rank,-1,tiny_imagenet__overlap_075|stl10__overlap_075|cifar100_coarse__overlap_075,5.8712437748908997e-05,0.09486855566501617,7.067015925422311,547.9396056355338,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,full_merged_rank,-1,tiny_imagenet__overlap_075|stl10__overlap_075|cifar100_coarse__overlap_075,3.8600703589618206,0.09481216408312321,7.067015925422311,547.9396056355338,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,kcenter_centroid,-1,tiny_imagenet__overlap_075|rendered_sst2|semeion,0.0005117710679769516,0.0914506521075964,7.067015925422311,297.3645334612913,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,kcenter_sample_nn,-1,tiny_imagenet__overlap_075|rendered_sst2|usps,0.0004665609449148178,0.09178558364510536,7.067015925422311,299.53362662665774,3,0
seed20260831_overlap0.75_k3,20260831,0.75,3,kcenter_subspace,-1,tiny_imagenet__overlap_075|rendered_sst2|retinamnist,0.0004675518721342087,0.09084711037576199,7.067015925422311,289.0473139918609,3,0
