dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,resnet50,art_painting,3,dpp_subspace,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,0.7242751118189829,0.714144877047753,0.01418512559119358,80,10,0,56
pacs,resnet50,art_painting,3,effective_rank,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,0.7242751118189829,0.714144877047753,0.01418512559119358,80,10,0,56
pacs,resnet50,art_painting,3,facility_subspace,-1,cartoon__block_02|photo__block_00|sketch__block_00,2049,0.7153423773007118,0.714144877047753,0.0016768309784833265,6,10,1,74
pacs,resnet50,art_painting,3,kcenter_subspace,-1,cartoon__block_03|photo__block_01|sketch__block_00,2042,0.7208397507826738,0.714144877047753,0.009374671652896514,49,10,0,71
pacs,resnet50,art_painting,3,random,0,cartoon__block_00|cartoon__block_01|sketch__block_02,2128,0.7466369551023391,0.714144877047753,0.045497880190511306,139,10,0,156
pacs,resnet50,art_painting,3,random,1,cartoon__block_03|sketch__block_01|sketch__block_02,2534,0.7535709492845568,0.714144877047753,0.05520738648968494,163,10,0,208
pacs,resnet50,art_painting,3,random,2,cartoon__block_01|cartoon__block_02|sketch__block_00,2185,0.7380588766936088,0.714144877047753,0.03348620205008734,113,10,0,157
pacs,resnet50,art_painting,3,random,3,cartoon__block_01|photo__block_00|photo__block_03,1429,0.7226300467321682,0.714144877047753,0.011881580274709274,66,10,0,16
pacs,resnet50,art_painting,3,random,4,cartoon__block_02|photo__block_00|photo__block_01,1432,0.7209579733335705,0.714144877047753,0.009540215864857244,51,10,0,11
pacs,resnet50,art_painting,3,random,5,cartoon__block_02|photo__block_01|photo__block_02,1394,0.7224545905351141,0.714144877047753,0.01163589315618019,63,10,0,29
pacs,resnet50,art_painting,3,random,6,cartoon__block_01|cartoon__block_02|sketch__block_01,2129,0.7421245855415511,0.714144877047753,0.039179316960817785,125,10,0,165
pacs,resnet50,art_painting,3,random,7,photo__block_03|sketch__block_00|sketch__block_01,2435,0.7554372586119847,0.714144877047753,0.05782073482755047,183,10,0,161
pacs,resnet50,art_painting,3,random,8,photo__block_00|sketch__block_00|sketch__block_03,2423,0.7537232330462144,0.714144877047753,0.05542062580085536,165,10,0,179
pacs,resnet50,art_painting,3,random,9,cartoon__block_02|photo__block_03|sketch__block_02,1974,0.7178084988009523,0.714144877047753,0.005130081963683072,23,10,0,55
pacs,resnet50,art_painting,3,random,10,photo__block_00|photo__block_02|sketch__block_02,1791,0.7552242126096522,0.714144877047753,0.057522411603258446,180,10,0,133
pacs,resnet50,art_painting,3,random,11,cartoon__block_00|photo__block_01|sketch__block_00,2043,0.725140166200328,0.714144877047753,0.015396440562633548,88,10,0,54
pacs,resnet50,art_painting,3,random,12,cartoon__block_03|photo__block_02|sketch__block_01,1966,0.7251509250011261,0.714144877047753,0.015411505854206633,90,10,0,108
pacs,resnet50,art_painting,3,random,13,cartoon__block_01|photo__block_03|sketch__block_01,1972,0.7224885076736983,0.714144877047753,0.011683386514564922,64,10,0,78
pacs,resnet50,art_painting,3,random,14,photo__block_00|photo__block_01|photo__block_03,1275,0.7588022176820338,0.714144877047753,0.06253260657542282,206,10,0,124
pacs,resnet50,art_painting,3,random,15,cartoon__block_02|cartoon__block_03|sketch__block_02,2142,0.7421506174945991,0.714144877047753,0.039215768882388057,126,10,0,155
pacs,resnet50,art_painting,3,random,16,cartoon__block_00|photo__block_02|sketch__block_00,2023,0.7268055675147477,0.714144877047753,0.017728462212504407,103,10,0,86
pacs,resnet50,art_painting,3,random,17,cartoon__block_01|photo__block_01|photo__block_03,1411,0.7234607424064063,0.714144877047753,0.013044783569917616,71,10,0,12
pacs,resnet50,art_painting,3,random,18,photo__block_01|sketch__block_01|sketch__block_02,2354,0.7585771200739843,0.714144877047753,0.06221740777573374,203,10,0,180
pacs,resnet50,art_painting,3,random,19,cartoon__block_01|photo__block_00|sketch__block_03,1960,0.7217345956613395,0.714144877047753,0.01062770154560526,59,10,0,102
pacs,resnet50,art_painting,3,second_moment_mmd,-1,cartoon__block_00|photo__block_00|photo__block_01,1444,0.7266228922412306,0.714144877047753,0.017472666393773213,101,10,0,6
pacs,resnet50,art_painting,3,size,-1,sketch__block_00|sketch__block_01|sketch__block_02,2971,0.8177393679354398,0.714144877047753,0.14506088920772264,219,10,0,217
pacs,resnet50,art_painting,3,spectrum_rank_l,-1,cartoon__block_01|photo__block_03|sketch__block_02,1959,0.7225142375123429,0.714144877047753,0.011719415392558052,65,10,0,76
pacs,resnet50,art_painting,3,target_a,-1,cartoon__block_00|photo__block_01|photo__block_03,1438,0.7265969710803755,0.714144877047753,0.01743636961186217,100,10,0,2
pacs,resnet50,art_painting,3,target_energy,-1,cartoon__block_00|cartoon__block_02|cartoon__block_03,1775,0.7414920262240176,0.714144877047753,0.03829355926953732,123,10,0,141
pacs,resnet50,art_painting,5,bayesian_d,-1,cartoon__block_00|cartoon__block_03|photo__block_00|photo__block_03|sketch__block_00,3083,0.7132044011657539,0.707022909971023,0.008742985704641774,198,10,0,53
pacs,resnet50,art_painting,5,collapse_4s,-1,cartoon__block_00|cartoon__block_03|sketch__block_00|sketch__block_01|sketch__block_02,4162,0.7420445315110408,0.707022909971023,0.04953392746700824,730,10,0,766
pacs,resnet50,art_painting,5,domain_balance,-1,cartoon__block_00|cartoon__block_03|photo__block_00|sketch__block_00|sketch__block_01,3632,0.7149958130545913,0.707022909971023,0.011276725225063788,311,10,0,520
pacs,resnet50,art_painting,5,dpp_subspace,-1,cartoon__block_00|cartoon__block_03|photo__block_00|photo__block_01|sketch__block_00,3071,0.7146521128021046,0.707022909971023,0.010790602006651061,290,10,0,82
pacs,resnet50,art_painting,5,effective_rank,-1,cartoon__block_00|photo__block_00|photo__block_01|photo__block_03|sketch__block_00,2903,0.7221648504137734,0.707022909971023,0.021416477781987287,595,10,0,61
pacs,resnet50,art_painting,5,facility_subspace,-1,cartoon__block_02|photo__block_00|photo__block_01|photo__block_03|sketch__block_00,2891,0.7153302955717801,0.707022909971023,0.011749811050815214,334,10,0,89
pacs,resnet50,art_painting,5,kcenter_subspace,-1,cartoon__block_03|photo__block_01|photo__block_02|photo__block_03|sketch__block_00,2864,0.7199092711683238,0.707022909971023,0.01822622862083626,529,10,0,162
pacs,resnet50,art_painting,5,random,0,cartoon__block_00|cartoon__block_01|photo__block_02|sketch__block_00|sketch__block_02,3555,0.7168204532461745,0.707022909971023,0.013857462236341146,416,10,0,585
pacs,resnet50,art_painting,5,random,1,cartoon__block_03|photo__block_03|sketch__block_00|sketch__block_01|sketch__block_02,3993,0.7180298125676736,0.707022909971023,0.015567957475524682,459,10,0,636
pacs,resnet50,art_painting,5,random,2,cartoon__block_01|cartoon__block_02|sketch__block_00|sketch__block_02|sketch__block_03,4106,0.7353935546067534,0.707022909971023,0.040126909942554925,706,10,0,781
