encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,best_candidate_confidence_set_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_confidence_sources,oracle_confidence_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,adapter_seeds,primary_tie_tolerance,oracle_validation_margin_to_second,stage2_evaluations,exhaustive_stage2_evaluations,best_candidate_recall_tol_0,best_candidate_recall_tol_0p001,best_candidate_recall_tol_0p002,best_candidate_recall_tol_0p005,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,heldout_adapter_seeds
resnet50,oxford_pets,random,15,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,bloodmnist|mnist|tiny_imagenet,bloodmnist|handwritten_digits|tiny_imagenet,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,16,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,bloodmnist|mnist|pathmnist,bloodmnist|handwritten_digits|pathmnist,17,3,0.8235294117647058,0.9187137684193643,0.9117210101822149,0.006992758237149399,0.1840726197742481,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8911419630050659,0.004142785072326682,5
resnet50,oxford_pets,random,17,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,fashion_mnist,fashion_mnist,fashion_mnist|organcmnist|rendered_sst2,fashion_mnist|organmnist_views|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9130978238971338,0.005615944522230465,0.14783031039483,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8916325449943543,0.0036522030830382635,5
resnet50,oxford_pets,random,18,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100_coarse,cifar100_shared_images,breastmnist|cifar100_coarse|stl10,breastmnist|cifar100_shared_images|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9082789786106004,0.010434789808763889,0.27467832173700213,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8905423402786254,0.004742407798767112,5
resnet50,oxford_pets,random,19,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,octmnist,octmnist,cifar100_coarse|octmnist|usps,cifar100_shared_images|handwritten_digits|octmnist,17,3,0.8235294117647058,0.9187137684193643,0.9129347830708475,0.00577898534851673,0.15212208640179015,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8971381425857544,-0.0018533945083618608,5
resnet50,oxford_pets,random,20,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,mnist,handwritten_digits,cifar100_coarse|mnist|usps,cifar100_shared_images|handwritten_digits,17,2,0.8823529411764706,0.9187137684193643,0.9083333324122688,0.010380436007095484,0.2732475491679405,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8879803419113159,0.007304406166076638,5
resnet50,oxford_pets,random,21,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,fashion_mnist,fashion_mnist,cifar10|fashion_mnist|stl10,cifar10|fashion_mnist|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9130978238971338,0.005615944522230465,0.14783031039483,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8916325449943543,0.0036522030830382635,5
resnet50,oxford_pets,random,22,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,stl10,stl10,breastmnist|rendered_sst2|stl10,breastmnist|rendered_sst2|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9076630474119515,0.011050721007412778,0.290891676394922,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8841100692749023,0.011174678802490234,5
resnet50,oxford_pets,random,23,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100_coarse,cifar100_shared_images,cifar100_coarse|dermamnist|svhn,cifar100_shared_images|dermamnist|svhn,17,3,0.8235294117647058,0.9187137684193643,0.9082789786106004,0.010434789808763889,0.27467832173700213,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8905423402786254,0.004742407798767112,5
resnet50,oxford_pets,random,24,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,cifar10|pathmnist|stl10,cifar10|pathmnist|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9117210101822149,0.006992758237149399,0.1840726197742481,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8911419630050659,0.004142785072326682,5
resnet50,oxford_pets,random,25,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,breastmnist|pneumoniamnist|tiny_imagenet,breastmnist|pneumoniamnist|tiny_imagenet,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,26,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,breastmnist|tiny_imagenet|tissuemnist,breastmnist|tiny_imagenet|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,27,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organamnist,organmnist_views,organamnist|pneumoniamnist|svhn,organmnist_views|pneumoniamnist|svhn,17,3,0.8235294117647058,0.9187137684193643,0.909275364637159,0.009438403782205285,0.24845013251679796,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8868901133537292,0.008394634723663308,5
resnet50,oxford_pets,random,28,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,octmnist,octmnist,mnist|octmnist|rendered_sst2,handwritten_digits|octmnist|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9129347830708475,0.00577898534851673,0.15212208640179015,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8971381425857544,-0.0018533945083618608,5
resnet50,oxford_pets,random,29,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,octmnist,octmnist,breastmnist|octmnist|organcmnist,breastmnist|octmnist|organmnist_views,17,3,0.8235294117647058,0.9187137684193643,0.9129347830708475,0.00577898534851673,0.15212208640179015,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8971381425857544,-0.0018533945083618608,5
resnet50,oxford_pets,random,30,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar10,cifar10,cifar10|stl10|usps,cifar10|handwritten_digits|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9093297048366589,0.009384063582705382,0.24701971800198413,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8887434840202332,0.006541264057159379,5
resnet50,oxford_pets,random,31,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar10,cifar10,cifar10|retinamnist|stl10,cifar10|retinamnist|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9093297048366589,0.009384063582705382,0.24701971800198413,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8887434840202332,0.006541264057159379,5
resnet50,oxford_pets,random,32,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100_coarse,cifar100_shared_images,bloodmnist|cifar100_coarse|dermamnist,bloodmnist|cifar100_shared_images|dermamnist,17,3,0.8235294117647058,0.9187137684193643,0.9082789786106004,0.010434789808763889,0.27467832173700213,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8905423402786254,0.004742407798767112,5
resnet50,oxford_pets,random,33,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar10,cifar10,cifar10|mnist|tissuemnist,cifar10|handwritten_digits|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9093297048366589,0.009384063582705382,0.24701971800198413,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8887434840202332,0.006541264057159379,5
resnet50,oxford_pets,random,34,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100_coarse,cifar100_shared_images,cifar100_coarse|rendered_sst2|retinamnist,cifar100_shared_images|rendered_sst2|retinamnist,17,3,0.8235294117647058,0.9187137684193643,0.9082789786106004,0.010434789808763889,0.27467832173700213,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8905423402786254,0.004742407798767112,5
resnet50,oxford_pets,random,35,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organsmnist,organmnist_views,organsmnist|rendered_sst2|tissuemnist,organmnist_views|rendered_sst2|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9088224583885808,0.009891310030783473,0.2603721290824763,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.886672043800354,0.00861270427703853,5
resnet50,oxford_pets,random,36,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,dermamnist|octmnist|tiny_imagenet,dermamnist|octmnist|tiny_imagenet,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,37,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,octmnist,octmnist,octmnist|organsmnist|stl10,octmnist|organmnist_views|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9129347830708475,0.00577898534851673,0.15212208640179015,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8971381425857544,-0.0018533945083618608,5
resnet50,oxford_pets,random,38,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar10,cifar10,breastmnist|cifar10|organcmnist,breastmnist|cifar10|organmnist_views,17,3,0.8235294117647058,0.9187137684193643,0.9093297048366589,0.009384063582705382,0.24701971800198413,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8887434840202332,0.006541264057159379,5
resnet50,oxford_pets,random,39,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,cifar10|organamnist|tiny_imagenet,cifar10|organmnist_views|tiny_imagenet,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,40,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100,cifar100_shared_images,cifar100|organsmnist|tissuemnist,cifar100_shared_images|organmnist_views|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9139492726822696,0.004764495737094698,0.12541735070591734,5,1e-12,0.004764495737094698,3,21,0,0,0,1,0.8952847480773926,0.8955028295516968,-0.00021808147430424363,5
resnet50,oxford_pets,random,41,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,dermamnist|svhn|tiny_imagenet,dermamnist|svhn|tiny_imagenet,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,42,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,organamnist|pathmnist|svhn,organmnist_views|pathmnist|svhn,17,3,0.8235294117647058,0.9187137684193643,0.9117210101822149,0.006992758237149399,0.1840726197742481,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8911419630050659,0.004142785072326682,5
resnet50,oxford_pets,random,43,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,fashion_mnist,fashion_mnist,fashion_mnist|organcmnist|pathmnist,fashion_mnist|organmnist_views|pathmnist,17,3,0.8235294117647058,0.9187137684193643,0.9130978238971338,0.005615944522230465,0.14783031039483,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8916325449943543,0.0036522030830382635,5
resnet50,oxford_pets,random,44,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,mnist,handwritten_digits,bloodmnist|cifar100_coarse|mnist,bloodmnist|cifar100_shared_images|handwritten_digits,17,3,0.8235294117647058,0.9187137684193643,0.9083333324122688,0.010380436007095484,0.2732475491679405,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8879803419113159,0.007304406166076638,5
resnet50,oxford_pets,random,45,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organcmnist,organmnist_views,organcmnist|organsmnist|retinamnist,organmnist_views|retinamnist,17,2,0.8823529411764706,0.9187137684193643,0.9090942053032525,0.009619563116111784,0.2532188478159445,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8861269474029541,0.009157800674438499,5
resnet50,oxford_pets,random,46,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,mnist,handwritten_digits,bloodmnist|mnist|retinamnist,bloodmnist|handwritten_digits|retinamnist,17,3,0.8235294117647058,0.9187137684193643,0.9083333324122688,0.010380436007095484,0.2732475491679405,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8879803419113159,0.007304406166076638,5
resnet50,oxford_pets,random,47,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,mnist,handwritten_digits,mnist|stl10|svhn,handwritten_digits|stl10|svhn,17,3,0.8235294117647058,0.9187137684193643,0.9083333324122688,0.010380436007095484,0.2732475491679405,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8879803419113159,0.007304406166076638,5
resnet50,oxford_pets,random,48,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,organcmnist|organsmnist|pathmnist,organmnist_views|pathmnist,17,2,0.8823529411764706,0.9187137684193643,0.9117210101822149,0.006992758237149399,0.1840726197742481,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8911419630050659,0.004142785072326682,5
resnet50,oxford_pets,random,49,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,octmnist,octmnist,octmnist|rendered_sst2|retinamnist,octmnist|rendered_sst2|retinamnist,17,3,0.8235294117647058,0.9187137684193643,0.9129347830708475,0.00577898534851673,0.15212208640179015,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8971381425857544,-0.0018533945083618608,5
resnet50,oxford_pets,random,50,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organamnist,organmnist_views,breastmnist|organamnist|organcmnist,breastmnist|organmnist_views,17,2,0.8823529411764706,0.9187137684193643,0.909275364637159,0.009438403782205285,0.24845013251679796,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8868901133537292,0.008394634723663308,5
resnet50,oxford_pets,random,51,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,mnist,handwritten_digits,dermamnist|mnist|pneumoniamnist,dermamnist|handwritten_digits|pneumoniamnist,17,3,0.8235294117647058,0.9187137684193643,0.9083333324122688,0.010380436007095484,0.2732475491679405,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8879803419113159,0.007304406166076638,5
resnet50,oxford_pets,random,52,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar10,cifar10,cifar10|organsmnist|rendered_sst2,cifar10|organmnist_views|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9093297048366589,0.009384063582705382,0.24701971800198413,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8887434840202332,0.006541264057159379,5
resnet50,oxford_pets,random,53,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,pneumoniamnist,pneumoniamnist,dermamnist|pneumoniamnist|rendered_sst2,dermamnist|pneumoniamnist|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9051268141090437,0.013586954310320531,0.35765375976636665,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8861814618110657,0.009103286266326838,5
resnet50,oxford_pets,random,54,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,pneumoniamnist,pneumoniamnist,dermamnist|pneumoniamnist|rendered_sst2,dermamnist|pneumoniamnist|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9051268141090437,0.013586954310320531,0.35765375976636665,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8861814618110657,0.009103286266326838,5
resnet50,oxford_pets,random,55,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,svhn,svhn,bloodmnist|pneumoniamnist|svhn,bloodmnist|pneumoniamnist|svhn,17,3,0.8235294117647058,0.9187137684193643,0.908260863482736,0.010452904936628205,0.2751551720627885,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.88890700340271,0.006377744674682551,5
resnet50,oxford_pets,random,56,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100,cifar100_shared_images,cifar100|pathmnist|rendered_sst2,cifar100_shared_images|pathmnist|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9139492726822696,0.004764495737094698,0.12541735070591734,5,1e-12,0.004764495737094698,3,21,0,0,0,1,0.8952847480773926,0.8955028295516968,-0.00021808147430424363,5
resnet50,oxford_pets,random,57,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organamnist,organmnist_views,organamnist|stl10|usps,handwritten_digits|organmnist_views|stl10,17,3,0.8235294117647058,0.9187137684193643,0.909275364637159,0.009438403782205285,0.24845013251679796,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8868901133537292,0.008394634723663308,5
resnet50,oxford_pets,random,58,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,svhn,svhn,dermamnist|svhn|tissuemnist,dermamnist|svhn|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.908260863482736,0.010452904936628205,0.2751551720627885,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.88890700340271,0.006377744674682551,5
resnet50,oxford_pets,random,59,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100_coarse,cifar100_shared_images,cifar100_coarse|pneumoniamnist|rendered_sst2,cifar100_shared_images|pneumoniamnist|rendered_sst2,17,3,0.8235294117647058,0.9187137684193643,0.9082789786106004,0.010434789808763889,0.27467832173700213,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8905423402786254,0.004742407798767112,5
resnet50,oxford_pets,random,60,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organsmnist,organmnist_views,bloodmnist|organsmnist|tissuemnist,bloodmnist|organmnist_views|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9088224583885808,0.009891310030783473,0.2603721290824763,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.886672043800354,0.00861270427703853,5
resnet50,oxford_pets,random,61,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,stl10,stl10,breastmnist|retinamnist|stl10,breastmnist|retinamnist|stl10,17,3,0.8235294117647058,0.9187137684193643,0.9076630474119515,0.011050721007412778,0.290891676394922,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8841100692749023,0.011174678802490234,5
resnet50,oxford_pets,random,62,3,21,0.8571428571428572,0,0,0.0,0,0.0,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,organamnist,organmnist_views,organamnist|rendered_sst2|svhn,organmnist_views|rendered_sst2|svhn,17,3,0.8235294117647058,0.9187137684193643,0.909275364637159,0.009438403782205285,0.24845013251679796,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8868901133537292,0.008394634723663308,5
resnet50,oxford_pets,random,63,3,21,0.8571428571428572,0,0,0.6666666666666666,0,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100,cifar100_shared_images,cifar100|fashion_mnist|usps,cifar100_shared_images|fashion_mnist|handwritten_digits,17,3,0.8235294117647058,0.9187137684193643,0.9139492726822696,0.004764495737094698,0.12541735070591734,5,1e-12,0.004764495737094698,3,21,0,0,0,1,0.8952847480773926,0.8955028295516968,-0.00021808147430424363,5
resnet50,oxford_pets,random,64,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,retinamnist|tiny_imagenet|tissuemnist,retinamnist|tiny_imagenet|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9187137684193643,0.0,0.0,5,1e-12,0.004764495737094698,3,21,1,1,1,1,0.8952847480773926,0.8952847480773926,0.0,5
resnet50,oxford_pets,random,65,3,21,0.8571428571428572,0,0,0.0,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100_coarse,cifar100_shared_images,cifar100_coarse|dermamnist|tissuemnist,cifar100_shared_images|dermamnist|tissuemnist,17,3,0.8235294117647058,0.9187137684193643,0.9082789786106004,0.010434789808763889,0.27467832173700213,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8905423402786254,0.004742407798767112,5
resnet50,oxford_pets,random,66,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,fashion_mnist,fashion_mnist,bloodmnist|breastmnist|fashion_mnist,bloodmnist|breastmnist|fashion_mnist,17,3,0.8235294117647058,0.9187137684193643,0.9130978238971338,0.005615944522230465,0.14783031039483,5,1e-12,0.004764495737094698,3,21,0,0,0,0,0.8952847480773926,0.8916325449943543,0.0036522030830382635,5
resnet50,oxford_pets,random,67,3,21,0.8571428571428572,0,0,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,tiny_imagenet,1,tiny_imagenet,tiny_imagenet,cifar100,cifar100_shared_images,cifar100|cifar100_coarse|organamnist,cifar100_shared_images|organmnist_views,17,2,0.8823529411764706,0.9187137684193643,0.9139492726822696,0.004764495737094698,0.12541735070591734,5,1e-12,0.004764495737094698,3,21,0,0,0,1,0.8952847480773926,0.8955028295516968,-0.00021808147430424363,5
